,time,tweets
602,07-12-2020 02:13,RT @poetWOAgun: According to CNN ex-VP Joe Biden will go down in history with Hugo Chavez as 1 of 2 candidates that used Smartmatic voting…
603,07-12-2020 02:13,"RT @charlesornstein: Joe Biden has selected Rochelle Walensky, the chief of infectious diseases at Massachusetts General Hospital, to run @…"
604,07-12-2020 02:13,"Joe can’t remember what he had for breakfast! ⁦@JoeBiden⁩ changes his story on Bin Laden raid -- again

https://t.co/WOjPqTnxtQ"
605,07-12-2020 02:13,“There were many prominent pollsters ... with poll after poll showing a double-digit margin of victory for Joe Bide… https://t.co/BGUEASEU7s
606,07-12-2020 02:13,RT @kylegriffin1: Joe Biden will be president in 45 days.
607,07-12-2020 02:13,"RT @RobAnderson2018: Joe Biden will be your president at noon on January 20th, 2021."
608,07-12-2020 02:13,"RT @DavidJHarrisJr: Why is he doing that?
https://t.co/L9id2Y9gqo"
609,07-12-2020 02:13,RT @CNNPolitics: Joe Biden's already more popular than President Trump's ever been | Analysis by CNN's Harry Enten https://t.co/uxf5r9PuO2…
610,07-12-2020 02:13,RT @LibsInAmerica: Poll of the week: A new Gallup poll finds that President-elect Joe Biden has a 55% favorable rating and a 41% unfavorabl…
611,07-12-2020 02:13,"While other countries have paid their citizens ever since the very beginning of the #COVID19 #America's corrupt ""La… https://t.co/9OZcdNgnZR"
612,07-12-2020 02:13,RT @LuanaMacLac: Insanity Wrap #98: Awkward -- Joe Biden Stole the Election (Say the Bernie Bros) https://t.co/NhBHmbFYkx
613,07-12-2020 02:13,@MSNBC They are feeding on each other and President Joe Biden keeps winning.
614,07-12-2020 02:13,"""Meganálisis aseguró que la participación en las elecciones legislativas fue de apenas 19.13% del padrón electoral… https://t.co/BadXxz3EeO"
615,07-12-2020 02:13,RT @babadookspinoza: Joe Biden went from “Help is on the way!” to “Americans don’t want help!” in three days.
616,07-12-2020 02:13,"RT @anniekarni: What is there even to weigh.

//Biden weighs taking an inaugural Amtrak ride from Delaware to D.C. - Axios https://t.co/RJt…"
617,07-12-2020 02:13,RT @Mediaite: Mark Levin Baselessly Claims Pennsylvania ‘Fixed The System’ To Help Joe Biden Win Election https://t.co/UsKQDjb3oN
618,07-12-2020 02:13,RT @qjurecic: I unironically love how much Joe Biden loves Amtrak https://t.co/gDL4WQGI31
619,07-12-2020 02:13,RT @joeymonda: what are joe biden’s plans to get brooklyn nights by lady gaga released
620,07-12-2020 02:13,"RT @VanceUlrich: ...And then there were none.

Joe Biden carried every single CA Senate District in Southern California and 36/40 statewide…"
621,07-12-2020 02:13,RT @kylegriffin1: Raphael Warnock asks Kelly Loeffler point blank whether Trump lost Georgia and she cannot answer. She dodges again. Joe B…
622,07-12-2020 02:13,RT @shelbygrad: One thing we learned in 2020 (and frankly over the last three decades) is that sound health policy and access to health car…
623,07-12-2020 02:13,"Twas the night of Election, Trump against Biden
When swing states stopped count'n and went into hid'n
You see Trump… https://t.co/QtR0e5Sk8H"
624,07-12-2020 02:13,RT @poetWOAgun: According to CNN ex-VP Joe Biden will go down in history with Hugo Chavez as 1 of 2 candidates that used Smartmatic voting…
625,07-12-2020 02:13,"RT @sophiatseliem: Xavier Becerra, Joe Biden’s reported pick for HHS, is a MAJOR #MeToo headache for Kamala Harris https://t.co/1fM32nJ9th…"
626,07-12-2020 02:13,"RT @shearm: SCOOP -- Joe Biden will nominate Xavier Becerra, the attorney general in California, to be the next HHS secretary, a victory fo…"
627,07-12-2020 02:13,RT @nbcsandiego: JUST IN: President-elect Joe Biden will nominate California Attorney General Xavier Becerra to lead the U.S. Department of…
628,07-12-2020 02:13,RT @kylegriffin1: Raphael Warnock asks Kelly Loeffler point blank whether Trump lost Georgia and she cannot answer. She dodges again. Joe B…
629,07-12-2020 02:13,"RT @DFBHarvard: Kasie Hunt isn't a reporter, nor a journalist! A propagandist, yes, that's Kasie Hunt!

Basement Joe never lies, he just fa…"
630,07-12-2020 02:13,RT @WalshFreedom: I just watched an actual Republican Congressman on national television acknowledge that Joe Biden won the election and wi…
631,07-12-2020 02:13,RT @kylegriffin1: Raphael Warnock asks Kelly Loeffler point blank whether Trump lost Georgia and she cannot answer. She dodges again. Joe B…
632,07-12-2020 02:13,@donwinslow @KLoeffler Or resuscitate Joe Biden.
633,07-12-2020 02:13,RT @hwinkler4real: Hello Georgia the state : Since Joe Biden IS our next President... why not vote to give him the CHANCE to succeed for  A…
634,07-12-2020 02:13,"RT @TheUSASingers: 81,284,062 Americans rigged the election by voting for Joe Biden."
635,07-12-2020 02:13,"Xavier Becerra, Joe Biden’s reported pick for HHS, is a MAJOR #MeToo headache for Kamala Harris https://t.co/1fM32nJ9th via @twitchyteam"
636,07-12-2020 02:13,RT @March_for_Life: Planned Parenthood demands action from Joe Biden on 'day one' https://t.co/bdX7NqH683
637,07-12-2020 02:13,"RT @soledadobrien: Some people are asking “Is Joe Biden just too old?”

On today’s episode of Very Opinionated with Soledad O’Brien we talk…"
638,07-12-2020 02:13,"RT @UOLNoticias: Sem provas, Trump volta a declarar que eleição nos EUA foi roubada e que será o vencedor final

Donald Trump insiste que h…"
639,07-12-2020 02:13,RT @people4kam: NEW: Joe Biden has selected Rochelle Walensky to run the CDC. https://t.co/cRAtOtrAqr
640,07-12-2020 02:13,"RT @D_Alex_connect: Joe Biden confessing, seemingly in a Freudian slip:

“We have put together… and you guys did it for Obama administratio…"
641,07-12-2020 02:13,"@realDonaldTrump You did not lose, Mr. President, but emerged victorious. Success does not mean that you became pre… https://t.co/hbd3LcbFVn"
642,07-12-2020 02:13,"RT @nytimes: Breaking News: President-elect Joe Biden has selected Xavier Becerra, a former congressman who is now the Democratic attorney…"
643,07-12-2020 02:13,"RT @SenSchumer: For millions of Americans, student loan debt has become an impossible burden.

President-elect Joe Biden can #CancelStudent…"
644,07-12-2020 02:13,"RT @ajplusfrancais: Joe Biden pire que Donald Trump ? @abdelenvrai te parle de l’élection présidentielle aux États-Unis, qui a fait de Joe…"
645,07-12-2020 02:13,"RT @jackcalifano: You: I’m starving, I need food

Joe Biden: I understand the concept of hunger"
646,07-12-2020 02:13,@JoeBiden @PalmerReport Well the 2 best things that our gov't can do to stop this pandemic is to pay people to stay… https://t.co/lrgPneHB9z
647,07-12-2020 02:13,"RT @future_exiled: Resumen de cagadas K, 30/11-6/12. Parte 2:
-El canciller Solá inventó un diálogo entre Fernández y Joe Biden que nunca e…"
648,07-12-2020 02:13,"RT @anniekarni: What is there even to weigh.

//Biden weighs taking an inaugural Amtrak ride from Delaware to D.C. - Axios https://t.co/RJt…"
649,07-12-2020 02:13,"RT @EdTrust: “This is a moment for child care and early child education to reinvent itself,” @CarrieECE on President-elect Biden's caregivi…"
650,07-12-2020 02:13,"RT @cnnbrk: Moncef Slaoui, the head of the US effort to develop a Covid-19 vaccine, praises Joe Biden's plan to ask all Americans to wear m…"
651,07-12-2020 02:13,"Trump Had 258,000 Watching His Georgia Rally— Or 258 Times That of Joe Biden’s Thanksgiving Speech – The Most Popul… https://t.co/hrgK3ARudL"
652,07-12-2020 02:13,"Libs heads will explode at the thought of a woman voting for Trump. 

Meanwhile, Joe Biden raped his own staffer an… https://t.co/xdudy8LPd3"
653,07-12-2020 02:13,@DublinBuckeye @1776_ThePatriot @ManicMunkey @ChrisKidBrew @newsmax @bennyjohnson Gods will has shone through and J… https://t.co/SxNYX9keoU
654,07-12-2020 02:13,@LionelMedia When your name is Joe Biden
655,07-12-2020 02:13,"DID JOE BIDEN REALLY DIVULGE THE TRUTH ABOUT ""THE AGENDA""? + WHAT HAPPEN... https://t.co/EKbmZ5Lxg0 via @YouTube"
656,07-12-2020 02:13,God Father Joe Biden 🥶 https://t.co/QFoUVJ6mHO
657,07-12-2020 02:13,"The question now remains:

How do we stop these twin threats?

The Chinese Govt is actually manageable.

From smart… https://t.co/hxF5IJDGeH"
658,07-12-2020 02:13,RT @alexismcgill: The American people gave Joe Biden and Kamala Harris a mandate to protect us from COVID-19 and to advance and expand our…
659,07-12-2020 02:13,RT @WalshFreedom: I just watched an actual Republican Congressman on national television acknowledge that Joe Biden won the election and wi…
660,07-12-2020 02:13,"RT @kylegriffin1: Breaking NYT: Joe Biden has selected Xavier Becerra, the Democratic attorney general of California, as his nominee for Se…"
661,07-12-2020 02:13,RT @CNN: President-elect Joe Biden is more popular than President Trump has been at any point since he started running for president in Jun…
662,07-12-2020 02:13,RT @kylegriffin1: Raphael Warnock asks Kelly Loeffler point blank whether Trump lost Georgia and she cannot answer. She dodges again. Joe B…
663,07-12-2020 02:13,RT @IAmLeoGlaze: Emmett Till &amp; Joe Biden were born 1yr apart. Think about that.
664,07-12-2020 02:13,#whdh why aren't you reporting information on the Senates ethical hearing on Joe and Hunter Biden
665,07-12-2020 02:13,RT @kylegriffin1: Raphael Warnock asks Kelly Loeffler point blank whether Trump lost Georgia and she cannot answer. She dodges again. Joe B…
666,07-12-2020 02:13,RT @hwinkler4real: Hello Georgia the state : Since Joe Biden IS our next President... why not vote to give him the CHANCE to succeed for  A…
667,07-12-2020 02:13,RT @Move_Left: Love working in a pharmacy full time during a pandemic and spending infinitely more on delivery tips so I don’t have to furt…
668,07-12-2020 02:13,RT @kylegriffin1: Raphael Warnock asks Kelly Loeffler point blank whether Trump lost Georgia and she cannot answer. She dodges again. Joe B…
669,07-12-2020 02:13,RT @Weinsteinlaw: Joe Biden received a greater percentage of the vote against an incumbent president than anyone since 1932. He’s also curr…
670,07-12-2020 02:13,"@Frosst_Emblem @JoeBiden THE CHOICE IS CLEAR*
(PRESIDENT JOE BIDEN**) https://t.co/rjN7HWmzPW"
671,07-12-2020 02:13,RT @Timodc: I see that “socialism” is on the ballot again in a race to determine whether “Woke Corporate Liberal” Joe Biden is working with…
672,07-12-2020 02:13,President-elect Joe Biden to meet with US vaccine programme head this week to discuss distribution https://t.co/aMK28PZUbA
673,07-12-2020 02:12,RT @jimsciutto: Joe Biden's already more popular than Trump's ever been - CNNPolitics https://t.co/L9w4lZokan
674,07-12-2020 02:12,"RT @mog7546: #ChrisWallace Grills Alex #Azar on Trump Covid Failures

Wallace brought up how Joe Biden has publicly and repeatedly encourag…"
675,07-12-2020 02:12,"RT @PhillDKline: Data experts put the total number of illegal votes counted and legal votes not counted at more than 200,000, far greater t…"
676,07-12-2020 02:12,RT @WalshFreedom: I just watched an actual Republican Congressman on national television acknowledge that Joe Biden won the election and wi…
677,07-12-2020 02:12,Mark Levin Baselessly Claims Pennsylvania ‘Fixed The System’ To Help Joe Biden Win Election https://t.co/UsKQDjb3oN
678,07-12-2020 02:12,RT @MillerStream: CNN deployed @CillizzaCNN to write another Biden puff piece about how believable his broken foot story (the one that nobo…
679,07-12-2020 02:12,"Joe Biden has selected Rochelle Walensky, the chief of infectious diseases at Massachusetts General Hospital, to ru… https://t.co/KtR01DVxAs"
680,07-12-2020 02:12,RT @kylegriffin1: Raphael Warnock asks Kelly Loeffler point blank whether Trump lost Georgia and she cannot answer. She dodges again. Joe B…
681,07-12-2020 02:12,@realDonaldTrump @WhiteHouse @DanScavino JOE BIDEN DID NOT WIN THIS ELECTION! VOTER FRAUD IS RAMPANT IN THIS ELECTI… https://t.co/H9uWkqcsC7
682,07-12-2020 02:12,"@ScottPresler 4 years of @SenateGOP being AWOL, rendered impotent by incompetent, ignorant, mentally ill, amoral, l… https://t.co/DVZAClEOU4"
683,07-12-2020 02:12,"RT @PhillDKline: Data experts put the total number of illegal votes counted and legal votes not counted at more than 200,000, far greater t…"
684,07-12-2020 02:12,RT @Weinsteinlaw: Joe Biden received a greater percentage of the vote against an incumbent president than anyone since 1932. He’s also curr…
685,07-12-2020 02:12,RT @malagurski: Joe Biden advocated bombing #Serbia throughtout the 1990s because he was a lobbyist for Bosniak &amp; Albanian interests. In 19…
686,07-12-2020 02:12,@JJZagata @davidaxelrod @JoeBiden Yup but instead we got Joe Biden
687,07-12-2020 02:12,"RT @elifegenc: Joe Biden, Macron, PKK elebaşı Cemil Bayık hepsi de Erdoğan'ı devireceklerini söylüyorlar. 

Muhalefette ""Dostlarımız ile İk…"
688,07-12-2020 02:12,RT @WalshFreedom: I just watched an actual Republican Congressman on national television acknowledge that Joe Biden won the election and wi…
689,07-12-2020 02:12,RT @WalshFreedom: I just watched an actual Republican Congressman on national television acknowledge that Joe Biden won the election and wi…
690,07-12-2020 02:12,"RT @marklevinshow: A MUST-SEE Life, Liberty &amp; Levin at 8 PM eastern tonight on Fox!  Please do NOT miss it, from beginning to end!  If you…"
691,07-12-2020 02:12,RT @WalshFreedom: I just watched an actual Republican Congressman on national television acknowledge that Joe Biden won the election and wi…
692,07-12-2020 02:12,RT @WalshFreedom: I just watched an actual Republican Congressman on national television acknowledge that Joe Biden won the election and wi…
693,07-12-2020 02:12,"RT @SBAList: With his choice of California Attorney General Xavier Becerra for HHS Secretary, Joe Biden has proven yet again he is an extre…"
694,07-12-2020 02:12,RT @babadookspinoza: Joe Biden went from “Help is on the way!” to “Americans don’t want help!” in three days.
695,07-12-2020 02:12,"RT @D_Alex_connect: Joe Biden: I was ready to prostitute myself... 😱

#CreepyJoe #CorruptBiden 
https://t.co/EGMf7XTptN"
696,07-12-2020 02:12,"RT @kylegriffin1: Breaking Politico: Joe Biden has selected Rochelle Walensky, the chief of infectious diseases at Massachusetts General Ho…"
697,07-12-2020 02:12,RT @kylegriffin1: Joe Biden will be president in 45 days.
698,07-12-2020 02:12,RT @JimVandeHei: 🚨 President Trump is considering a made-for-TV grand finale: a White House departure on Marine One and final Air Force One…
699,07-12-2020 02:12,RT @WalshFreedom: I just watched an actual Republican Congressman on national television acknowledge that Joe Biden won the election and wi…
700,07-12-2020 02:12,RT @WalshFreedom: I just watched an actual Republican Congressman on national television acknowledge that Joe Biden won the election and wi…
701,07-12-2020 02:12,RT @kylegriffin1: Raphael Warnock asks Kelly Loeffler point blank whether Trump lost Georgia and she cannot answer. She dodges again. Joe B…
702,07-12-2020 02:12,"RT @ElReyTuitero: “AMLO felicitó a Checo Pérez en cuestión de horas, pero todavía no ha felicitado a Joe Biden. El dictador tiene sus prior…"
703,07-12-2020 02:12,RT @WalshFreedom: I just watched an actual Republican Congressman on national television acknowledge that Joe Biden won the election and wi…
704,07-12-2020 02:12,RT @RandyResist: Experts: It Doesn’t Matter That Alito Moved Up Deadline for Pennsylvania Election Lawsuit. PA has already certified its el…
705,07-12-2020 02:12,RT @hwinkler4real: Hello Georgia the state : Since Joe Biden IS our next President... why not vote to give him the CHANCE to succeed for  A…
706,07-12-2020 02:12,A new Gallup poll finds that President-elect Joe Biden has a 55% favorable rating and a 41% unfavorable rating.
707,07-12-2020 02:12,RT @kylegriffin1: Raphael Warnock asks Kelly Loeffler point blank whether Trump lost Georgia and she cannot answer. She dodges again. Joe B…
708,07-12-2020 02:12,"RT @CescoEstep: Corporate Media either ignores or ""doesn't realize"" why everyone who voted for Joe isn't THRILLED that Biden's choice to ru…"
709,07-12-2020 02:12,"RT @LolaAnne13: In America, Joe Biden candles smell you! https://t.co/6f8vg5lxID"
710,07-12-2020 02:12,@afrozamannan @CNNPolitics You mean like when he lied about the truck driver saying he drank his lunch? The truck d… https://t.co/MkT9Oe6dvT
711,07-12-2020 02:12,@Christi88721389 @JoeBiden Yes Joe Biden is a fraud I agree
712,07-12-2020 02:12,"@SomeBitchIKnow2 Aww, look at Chris Coons gaining notoriety in the global elite world.  All he had to do was let Jo… https://t.co/BkyZ9uebAn"
713,07-12-2020 02:12,RT @NickAdamsinUSA: Should Joe Biden concede?
714,07-12-2020 02:12,RT @people4kam: NEW: Joe Biden has selected Rochelle Walensky to run the CDC. https://t.co/cRAtOtrAqr
715,07-12-2020 02:12,RT @WalshFreedom: I just watched an actual Republican Congressman on national television acknowledge that Joe Biden won the election and wi…
716,07-12-2020 02:12,"RT @kylegriffin1: Breaking NYT: Joe Biden has selected Xavier Becerra, the Democratic attorney general of California, as his nominee for Se…"
717,07-12-2020 02:12,"RT @TheFirstonTV: Make no mistake, China is an enemy of America.

While President Trump's tough-on-China policy has built up our defense, J…"
718,07-12-2020 02:12,"@PacCouncil Aww, look at Chris Coons gaining notoriety in the global elite world.  All he had to do was let Joe Bid… https://t.co/RrRIG1AyAl"
719,07-12-2020 02:12,RT @SethAbramson: FUN FACT: Donald Trump got his ass handed to him in the 2020 election. He got blown out like a chump. His performance was…
720,07-12-2020 02:12,RT @babadookspinoza: Joe Biden went from “Help is on the way!” to “Americans don’t want help!” in three days.
721,07-12-2020 02:12,RT @hwinkler4real: Hello Georgia the state : Since Joe Biden IS our next President... why not vote to give him the CHANCE to succeed for  A…
722,07-12-2020 02:12,"RT @PeggyStuart: How Joe Biden’s Digital Team Tamed the MAGA Internet

#ONEV1 #DemCastUSA #Dems4USA #BidenHarris2020 

https://t.co/bW2Oj7A…"
723,07-12-2020 02:12,"Don't worry Shelby there's you, Fox and Newsmax and plenty of other people to complain, trash and yell about Biden.… https://t.co/f6xFM17G5d"
724,07-12-2020 02:12,RT @WalshFreedom: I just watched an actual Republican Congressman on national television acknowledge that Joe Biden won the election and wi…
725,07-12-2020 02:12,RT @kylegriffin1: Joe Biden will be president in 45 days.
726,07-12-2020 02:12,RT @kylegriffin1: Raphael Warnock asks Kelly Loeffler point blank whether Trump lost Georgia and she cannot answer. She dodges again. Joe B…
727,07-12-2020 02:12,"RT @mcpli: Highly recommend this @PeterBeinart piece about the future of American global leadership under Joe Biden: 

“Unfortunately, even…"
728,07-12-2020 02:12,"RT @BishesBrew: @gvravel @newsmax @bennyjohnson Trump lost. 

More people voted than ever. Because Trump is a danger to the rule of law, ou…"
729,07-12-2020 02:12,RT @IAmLeoGlaze: Emmett Till &amp; Joe Biden were born 1yr apart. Think about that.
730,07-12-2020 02:12,RT @latimes: Biden picks California Atty. Gen. Becerra for Health and Human Services secretary https://t.co/qQUUQRoPba
731,07-12-2020 02:12,RT @DanCrenshawTX: https://t.co/JjzyaL0u8A
732,07-12-2020 02:12,RT @WalshFreedom: I just watched an actual Republican Congressman on national television acknowledge that Joe Biden won the election and wi…
733,07-12-2020 02:12,RT @SethAbramson: FUN FACT: Donald Trump got his ass handed to him in the 2020 election. He got blown out like a chump. His performance was…
734,07-12-2020 02:12,"RT @LaurenWitzkeDE: Final Electoral College Score:

Trump: 410 

Biden: 128 

Biden must now concede."
735,07-12-2020 02:12,RT @OfWaterville: Fact Check:✅ Joe Biden is a pedo there is even proof. Notice the hand snugged up in her armpit. There are multiple photos…
736,07-12-2020 02:12,RT @StrikeDebt: The government hasn't needed you to pay your student loans since March because it doesn't really need your loans to functio…
737,07-12-2020 02:12,RT @davidmweissman: @realDonaldTrump This former Trump supporter voted for Joe Biden and I recognize his presidency. You must end this atta…
738,07-12-2020 02:12,RT @AP: BREAKING: AP Source says President-elect Joe Biden plans to choose California Attorney General Xavier Becerra to lead pandemic resp…
739,07-12-2020 02:12,"RT @NewsRaters: Maxine Waters' daughter
Joe Biden's Son 
Ilhan Omar's Lover 

But let's investigate the kids of Trump that are worth 300 mi…"
740,07-12-2020 02:12,"RT @TonyStarkMeta: Tudo que o Joe Biden faz tem 1.000 pessoas vendo. 

Já o Trump milhões. 

Estranho não !?"
741,07-12-2020 02:12,"RT @kylegriffin1: Breaking NYT: Joe Biden has selected Xavier Becerra, the Democratic attorney general of California, as his nominee for Se…"
742,07-12-2020 02:12,"Even people who voted for him don't like Joe, they just hated Trump. Biden is a sofa https://t.co/VK7xvI1bgV"
743,07-12-2020 02:12,RT @hwinkler4real: Hello Georgia the state : Since Joe Biden IS our next President... why not vote to give him the CHANCE to succeed for  A…
744,07-12-2020 02:12,@catturd2 Joe Biden has all the classic symptoms of Parkinson.
745,07-12-2020 02:12,RT @kylegriffin1: Raphael Warnock asks Kelly Loeffler point blank whether Trump lost Georgia and she cannot answer. She dodges again. Joe B…
746,07-12-2020 02:12,RT @Weinsteinlaw: Joe Biden received a greater percentage of the vote against an incumbent president than anyone since 1932. He’s also curr…
747,07-12-2020 02:12,"RT @cnnbrk: Moncef Slaoui, the head of the US effort to develop a Covid-19 vaccine, praises Joe Biden's plan to ask all Americans to wear m…"
748,07-12-2020 02:12,RT @kylegriffin1: Raphael Warnock asks Kelly Loeffler point blank whether Trump lost Georgia and she cannot answer. She dodges again. Joe B…
749,07-12-2020 02:12,RT @WalshFreedom: I just watched an actual Republican Congressman on national television acknowledge that Joe Biden won the election and wi…
750,07-12-2020 02:12,RT @hwinkler4real: Hello Georgia the state : Since Joe Biden IS our next President... why not vote to give him the CHANCE to succeed for  A…
751,07-12-2020 02:12,"Dr. Moncef Slaoui, head of the Trump administration’s COVID-19 vaccine development push, said Sunday that President… https://t.co/wqnhEiypLH"
752,07-12-2020 02:12,"RT @tylerpager: SCOOP: Joe Biden has selected Rochelle Walensky, the chief of infectious diseases at Massachusetts General Hospital, to run…"
753,07-12-2020 02:12,"@BreitbartNews No , Joe Biden is NOT the President elect !! He will NEVER be president because all of the LEFTIST f… https://t.co/MV3kQfDzRq"
754,07-12-2020 02:12,RT @kylegriffin1: Raphael Warnock asks Kelly Loeffler point blank whether Trump lost Georgia and she cannot answer. She dodges again. Joe B…
755,07-12-2020 02:12,Joe Biden Mixes Up Granddaughters and His Dead Son https://t.co/sym6RO7Kjq
756,07-12-2020 02:12,RT @AlbertoRodNews: Joe Biden eligió otro latino para su Gabinete: quién es Xavier Becerra y qué cargo ocupará. https://t.co/1ZYvTDOrXr
757,07-12-2020 02:12,RT @hwinkler4real: Hello Georgia the state : Since Joe Biden IS our next President... why not vote to give him the CHANCE to succeed for  A…
758,07-12-2020 02:12,"@realDonaldTrump Radical Right Wing Dictator Trump is going to have quite the tweet storm tonight.
It's okay. Only… https://t.co/Y4osMaX2sn"
759,07-12-2020 02:12,RT @DanCrenshawTX: https://t.co/JjzyaL0u8A
760,07-12-2020 02:12,"RT @D_Alex_connect: Regardless of his current mental decline, Joe Biden's moral status remains unchanged for decades:

In his own words, a…"
761,07-12-2020 02:11,RT @stclairashley: Good morning to everybody except people who actually believe Joe Biden received more votes than Obama
762,07-12-2020 02:11,"RT @LolaAnne13: In America, Joe Biden candles smell you! https://t.co/6f8vg5lxID"
763,07-12-2020 02:11,"RT @kylegriffin1: Breaking NYT: Joe Biden has selected Xavier Becerra, the Democratic attorney general of California, as his nominee for Se…"
764,07-12-2020 02:11,RT @samelpan2: Joe Biden broke his foot fortnite dancing with children
765,07-12-2020 02:11,Biden weighs taking an inaugural Amtrak ride from Delaware to D.C. - Axios https://t.co/2L98q4XASp
766,07-12-2020 02:11,"@politvidchannel don't forget to tweet Joe Biden said he'd ""develop a disease and resign"" if he got into a moral ar… https://t.co/7hf3QpNnMJ"
767,07-12-2020 02:11,"RT @QuotesforGoal: ""Mi mensaje para el que esté luchando es este: la AYUDA está en camino""

Joe Biden 

""Las palabras más peligrosas son: «…"
768,07-12-2020 02:11,RT @Weinsteinlaw: Joe Biden received a greater percentage of the vote against an incumbent president than anyone since 1932. He’s also curr…
769,07-12-2020 02:11,Joe Biden is practically embalmed in Botox. When he dies he’s going to last a 100 years like Lenin.
770,07-12-2020 02:11,"RT @nytimes: California certified its electors for the 2020 election on Friday, officially giving Joe Biden more than the 270 pledged elect…"
771,07-12-2020 02:11,"Joe Biden is 113% sure he won the State of Georgia. Let’s hurry and certify the election?
According to a Dominion V… https://t.co/dbXpO6Qawp"
772,07-12-2020 02:11,"RT @LifeNewsHQ: BREAKING:  Joe Biden says he will name radical pro-abortion California AG Xavier Becerra as HHS director if he wins.

Becer…"
773,07-12-2020 02:11,"RT @kylegriffin1: Breaking NYT: Joe Biden has selected Xavier Becerra, the Democratic attorney general of California, as his nominee for Se…"
774,07-12-2020 02:11,RT @nasescobar316: Breonna Taylor was killed because of a No Knock Warrant that was made possible in the law by one of the Crime Bills Joe…
775,07-12-2020 02:11,"RT @kasie: Joe Biden wouldn’t say if he’s talked to Mitch McConnell

I’m just struck by the reality that we’ll now have a president who, as…"
776,07-12-2020 02:11,RT @WalshFreedom: I just watched an actual Republican Congressman on national television acknowledge that Joe Biden won the election and wi…
777,07-12-2020 02:11,"RT @SarahLongwell25: “All our testing showed that higher production value was not better,” said Nathaniel Lubin, a Biden campaign consultan…"
778,07-12-2020 02:11,RT @hwinkler4real: Hello Georgia the state : Since Joe Biden IS our next President... why not vote to give him the CHANCE to succeed for  A…
779,07-12-2020 02:11,"RT @anniekarni: What is there even to weigh.

//Biden weighs taking an inaugural Amtrak ride from Delaware to D.C. - Axios https://t.co/RJt…"
780,07-12-2020 02:11,"RT @kaitlancollins: HHS Secretary Azar refers to Joe Biden as “the vice president"" on Fox News and does not respond when Chris Wallace inte…"
781,07-12-2020 02:11,RT @WalshFreedom: I just watched an actual Republican Congressman on national television acknowledge that Joe Biden won the election and wi…
782,07-12-2020 02:11,RT @cardignsnlattes: Friendly reminder that Joe Biden has a stutter and the jokes ARE NOT FUNNY. Speech impediments aren’t funny. Joking ab…
783,07-12-2020 02:11,"RT @nytopinion: “With just one cabinet appointment, President-elect Joe Biden could tackle economic inequality, the rural/urban divide, cli…"
784,07-12-2020 02:11,RT @latimes: Biden picks California Atty. Gen. Becerra for Health and Human Services secretary https://t.co/qQUUQRoPba
785,07-12-2020 02:11,"RT @shearm: SCOOP -- Joe Biden will nominate Xavier Becerra, the attorney general in California, to be the next HHS secretary, a victory fo…"
786,07-12-2020 02:11,RT @kylegriffin1: Raphael Warnock asks Kelly Loeffler point blank whether Trump lost Georgia and she cannot answer. She dodges again. Joe B…
787,07-12-2020 02:11,"My friends 6 year old son being quizzed by Mom about Christmas: 
 Mom: This is ,Jeee.....??
Son: “Jesus!” 
Mom: And… https://t.co/QujnZNiA40"
788,07-12-2020 02:11,"RT @jackcalifano: You: I’m starving, I need food

Joe Biden: I understand the concept of hunger"
789,07-12-2020 02:11,RT @hwinkler4real: Hello Georgia the state : Since Joe Biden IS our next President... why not vote to give him the CHANCE to succeed for  A…
790,07-12-2020 02:11,"RT @RobAnderson2018: Joe Biden will be your president at noon on January 20th, 2021."
791,07-12-2020 02:11,"RT @D_Alex_connect: “A New World Order”⁉️

“An unrelenting stream of immigration, non stop”⁉️

Joe Biden's plan for America, in his own wor…"
792,07-12-2020 02:11,RT @hwinkler4real: Hello Georgia the state : Since Joe Biden IS our next President... why not vote to give him the CHANCE to succeed for  A…
793,07-12-2020 02:11,"RT @shillman1: In my mind, Joe Biden is already POTUS. He's the only one doing any real work, anyway."
794,07-12-2020 02:11,RT @SwayGuevara___: Now Steve Pieczenik is saying on Infowars that Joe Biden is in a boot from his broken ankle because he’s on an ankle mo…
795,07-12-2020 02:11,@catturd2 Joe Biden’s dog said something similar to him and look where that got him.
796,07-12-2020 02:11,"RT @kaitlancollins: HHS Secretary Azar refers to Joe Biden as “the vice president"" on Fox News and does not respond when Chris Wallace inte…"
797,07-12-2020 02:11,RT @hwinkler4real: Hello Georgia the state : Since Joe Biden IS our next President... why not vote to give him the CHANCE to succeed for  A…
798,07-12-2020 02:11,"RT @jackcalifano: You: I’m starving, I need food

Joe Biden: I understand the concept of hunger"
799,07-12-2020 02:11,RT @Weinsteinlaw: Joe Biden received a greater percentage of the vote against an incumbent president than anyone since 1932. He’s also curr…
800,07-12-2020 02:11,"@proviewsusa When morals no longer matter this is what people do.

There is no moral case for Joe Biden or moral re… https://t.co/iPegOt9QB7"
801,07-12-2020 02:11,RT @RandyResist: Experts: It Doesn’t Matter That Alito Moved Up Deadline for Pennsylvania Election Lawsuit. PA has already certified its el…
802,07-12-2020 02:11,"RT @anniekarni: What is there even to weigh.

//Biden weighs taking an inaugural Amtrak ride from Delaware to D.C. - Axios https://t.co/RJt…"
803,07-12-2020 02:11,RT @kylegriffin1: Raphael Warnock asks Kelly Loeffler point blank whether Trump lost Georgia and she cannot answer. She dodges again. Joe B…
